object_id,object_no,source_type,source_snapshot_id,current_version_boundary_snapshot_id,identity_confirmed,rule_verified,rule_unresolved_fields,source_slug,source_name,source_tier,source_size,source_tags,source_relation_count,source_stall_ids,local_shop_count,local_shop_ids,primary_enchant,pet_id,pet_name,source_url,source_effect,design_note,owner_hero_id,catalog_status,build_tags,tag_references
bz_van_036,36,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",darkwater-anglerfish,Darkwater Anglerfish,silver,medium,"friend, aquatic, burn, slowreference",10,"merchant_dryad, merchant_nautica, merchant_tok-s-clocks, merchant_barkun, merchant_cobweb, merchant_goldie, merchant_hef, merchant_jay-jay, merchant_kina, merchant_luxe",10,"elem_水, elem_雷, elem_冰, role_坦克, role_控制, role_输出, special_merchant, tier_pT2, role_召唤铺场, role_机动压制",Fiery,pal_036,云纹巨驼,https://bazaar-builds.net/db/items/darkwater-anglerfish.html,"burn 10 / 20 / 30 when you slow, charge this 2 seconds.",一对一确认来源对象。,hero_001,reference_reserved,"friend, aquatic, burn",slow
bz_van_037,37,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",dart-launcher,Dart Launcher,silver,small,"weapon, tech, damage, slow, poison",10,"merchant_the-tester, merchant_tok-s-clocks, merchant_aila, merchant_ande, merchant_cobweb, merchant_goldie, merchant_jay-jay, merchant_knightshade, merchant_luxe, merchant_midsworth",10,"night_base, elem_火, elem_雷, elem_地, role_坦克, role_控制, special_merchant, role_召唤铺场, role_抗压承伤, role_火系压制",Icy,pal_037,月角白鹿,https://bazaar-builds.net/db/items/dart-launcher.html,"deal 5 / 10 / 15 damage if this is adjacent to a slow item, slow 1 / 2 / 3 item(s) for 1 second if this is adjacent to a poison item, poison 3 / 6 / 9",一对一确认来源对象。,hero_001,reference_reserved,"weapon, tech, damage, slow, poison",
bz_van_038,38,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",disguise,Disguise,silver,medium,"apparel, charge",10,"merchant_barkun, merchant_gaseo, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_mittel, merchant_quixel, merchant_serafina, merchant_silvia",10,"elem_水, elem_雷, elem_冰, elem_无, role_召唤, role_坦克, role_控制, role_治疗, role_经济, role_重甲抗压",Turbo,pal_038,疾风苍鹰,https://bazaar-builds.net/db/items/disguise.html,"when you use an item from another hero, charge item(s) from your hero 1 second. when you buy this, get a small or medium item from another hero.",一对一确认来源对象。,hero_001,reference_reserved,"apparel, charge",
bz_van_039,39,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",dive-weights,Dive Weights,silver,small,"aquatic, tool, apparel, haste, ammo",10,"merchant_colt, merchant_nautica, merchant_tok-s-clocks, merchant_ande, merchant_chronos, merchant_gaseo, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe",10,"elem_火, elem_雷, elem_冰, role_坦克, role_控制, role_输出, role_机动, special_merchant, elite_high, role_重甲抗压",Turbo,pal_039,银背巨兔,https://bazaar-builds.net/db/items/dive-weights.html,"haste an item for 1 / 2 / 3 seconds for each adjacent aquatic item, this item's cooldown is reduced by 1 second. this has +multicast equal to its ammo.",一对一确认来源对象。,hero_001,reference_reserved,"aquatic, tool, apparel, haste, ammo",
bz_van_040,40,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",diving-helmet,Diving Helmet,gold,medium,"aquatic, tool, apparel, shield, charge",10,"merchant_kev-s-armory, merchant_nautica, merchant_barkun, merchant_gaseo, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_mittel, merchant_orion",10,"elem_水, elem_雷, elem_冰, elem_无, role_坦克, role_控制, role_输出, tier_pT3, role_重甲抗压, role_远点压制",Turbo,pal_040,炎角黑羊,https://bazaar-builds.net/db/items/diving-helmet.html,"when you use an aquatic item, shield 50 → 100 adjacent items are aquatic in combat.",一对一确认来源对象。,hero_001,reference_reserved,"aquatic, tool, apparel, shield, charge",
bz_van_041,41,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",dock-lines,Dock Lines,silver,medium,"tool, aquatic, slow",10,"merchant_nautica, merchant_tok-s-clocks, merchant_barkun, merchant_cobweb, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_mittel, merchant_orion",10,"elem_水, elem_雷, elem_冰, elem_无, role_坦克, role_控制, role_输出, special_merchant, role_召唤铺场, role_远点压制",Icy,pal_041,回春彩蝶,https://bazaar-builds.net/db/items/dock-lines.html,slow 2 / 3 / 4 item(s) for 3 seconds,一对一确认来源对象。,hero_001,reference_reserved,"tool, aquatic, slow",
bz_van_042,42,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",double-barrel,Double Barrel,bronze,medium,"weapon, damage, ammo",10,"merchant_colt, merchant_aila, merchant_barkun, merchant_goldie, merchant_jay-jay, merchant_luxe, merchant_mittel, merchant_quixel, merchant_serafina, merchant_silvia",10,"night_base, elem_水, elem_雷, elem_无, role_召唤, role_坦克, role_控制, role_治疗, role_经济, role_机动",Deadly,pal_042,赤焰蛮牛,https://bazaar-builds.net/db/items/double-barrel.html,deal 20 / 40 / 80 / 160 damage,一对一确认来源对象。,hero_001,reference_reserved,"weapon, damage, ammo",
bz_van_043,43,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",electric-eels,Electric Eels,gold,large,"aquatic, weapon, friend, damage, slow",10,"merchant_dryad, merchant_nautica, merchant_tok-s-clocks, merchant_aila, merchant_barkun, merchant_cobweb, merchant_goldie, merchant_jay-jay, merchant_luxe, merchant_midsworth",10,"night_base, elem_水, elem_雷, elem_地, role_坦克, role_控制, role_输出, special_merchant, role_召唤铺场, role_机动压制",Icy,pal_043,泥甲巨鲶,https://bazaar-builds.net/db/items/electric-eels.html,"deal 100 damage slow an item for 1 second when an enemy uses an item, charge this 2 seconds.",一对一确认来源对象。,hero_001,reference_reserved,"aquatic, weapon, friend, damage, slow",
bz_van_044,44,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",elemental-depth-charge,Elemental Depth Charge,silver,medium,"aquatic, tech, trap, burn, poison, freeze, ammo",10,"merchant_colt, merchant_nautica, merchant_the-tester, merchant_barkun, merchant_freiya, merchant_goldie, merchant_hef, merchant_jay-jay, merchant_kina, merchant_knightshade",10,"elem_水, elem_雷, elem_冰, role_坦克, role_输出, role_机动, tier_pT2, role_抗压承伤, role_风系牵制, role_火系压制",Fiery,pal_044,夜羽巨鸦,https://bazaar-builds.net/db/items/elemental-depth-charge.html,"poison 4, burn 4, and freeze an item for 1 second this has +1 multicast for each other aquatic item you have.",一对一确认来源对象。,hero_001,reference_reserved,"aquatic, tech, trap, burn, poison, freeze, ammo",
bz_van_045,45,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",figurehead,Figurehead,silver,medium,"aquatic, relic, damagereference, cooldown",10,"merchant_nautica, merchant_tok-s-clocks, merchant_barkun, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_mittel, merchant_quixel, merchant_serafina",10,"elem_水, elem_雷, elem_冰, elem_无, role_召唤, role_坦克, role_控制, role_治疗, role_输出, special_merchant",Turbo,pal_045,墨鳞巨蜥,https://bazaar-builds.net/db/items/figurehead.html,the cooldowns of aquatic items to the left of this are reduced by 10 / 15 / 20%. weapons to the right of this have +25 / 50 / 100 damage.,一对一确认来源对象。,hero_001,reference_reserved,"aquatic, relic, cooldown",damage
bz_van_046,46,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",fishing-net,Fishing Net,bronze,medium,"aquatic, tool, slow, economyreference",10,"merchant_nautica, merchant_tok-s-clocks, merchant_barkun, merchant_cobweb, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_mittel, merchant_orion",10,"elem_水, elem_雷, elem_冰, elem_无, role_坦克, role_控制, role_输出, special_merchant, role_召唤铺场, role_远点压制",Icy,pal_046,月镰螳螂,https://bazaar-builds.net/db/items/fishing-net.html,"slow 1 / 2 / 3 / 4 item(s) for 2 seconds at the start of each day, get a small aquatic or loot item from any hero.",一对一确认来源对象。,hero_001,reference_reserved,"aquatic, tool, slow",economy
bz_van_047,47,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",fishing-rod,Fishing Rod,bronze,medium,"aquatic, tool, haste",10,"merchant_nautica, merchant_tok-s-clocks, merchant_barkun, merchant_chronos, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_mittel, merchant_orion",10,"elem_水, elem_雷, elem_冰, elem_无, role_坦克, role_控制, role_输出, special_merchant, elite_high, role_远点压制",Turbo,pal_047,裂空苍鹰,https://bazaar-builds.net/db/items/fishing-rod.html,"haste the aquatic item to the right of this for 2 seconds at the start of each day, get a small aquatic item.",一对一确认来源对象。,hero_001,reference_reserved,"aquatic, tool, haste",
bz_van_048,48,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",flagship,Flagship,silver,large,"aquatic, vehicle, weapon, damage, ammoreference",1,merchant_vanessa,1,elite_high,Deadly,pal_048,木刺豪猪,https://bazaar-builds.net/db/items/flagship.html,"deal 50 damage if you have another tool, property, friend, ammo or relic item this has +1 multicast for each.",一对一确认来源对象。,hero_001,reference_reserved,"aquatic, vehicle, weapon, damage",ammo
bz_van_049,49,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",flying-fish,Flying Fish,bronze,small,"aquatic, friend, weapon, haste, flying",10,"merchant_dryad, merchant_nautica, merchant_pinfeather, merchant_tok-s-clocks, merchant_aila, merchant_ande, merchant_chronos, merchant_goldie, merchant_jay-jay, merchant_luxe",10,"night_base, elem_火, elem_草, elem_雷, role_坦克, role_控制, role_输出, special_merchant, elite_high, role_机动压制",Turbo,pal_049,铁臂黑猿,https://bazaar-builds.net/db/items/flying-fish.html,"deal 10 / 20 / 40 / 80 damage this and an adjacent item start flying. when you use a flying item, haste this for 1 second.",一对一确认来源对象。,hero_001,reference_reserved,"aquatic, friend, weapon, haste, flying",
bz_van_050,50,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",grapeshot,Grapeshot,bronze,small,"weapon, damage, ammo",10,"merchant_colt, merchant_aila, merchant_ande, merchant_goldie, merchant_jay-jay, merchant_luxe, merchant_midsworth, merchant_quixel, merchant_serafina, merchant_silvia",10,"night_base, elem_火, elem_雷, elem_地, role_召唤, role_坦克, role_控制, role_治疗, role_经济, role_机动",Deadly,pal_050,金甲蜂群,https://bazaar-builds.net/db/items/grapeshot.html,"deal 30 / 60 / 120 / 240 damage when you use another ammo item, reload 1 ammo.",一对一确认来源对象。,hero_001,reference_reserved,"weapon, damage, ammo",
bz_van_051,51,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",grappling-hook,Grappling Hook,bronze,small,"weapon, tool, damage, slow",10,"merchant_tok-s-clocks, merchant_aila, merchant_ande, merchant_cobweb, merchant_goldie, merchant_jay-jay, merchant_luxe, merchant_midsworth, merchant_orion, merchant_quixel",10,"night_base, elem_火, elem_雷, elem_地, role_召唤, role_坦克, role_控制, special_merchant, role_召唤铺场, role_远点压制",Icy,pal_051,百花巨蜂,https://bazaar-builds.net/db/items/grappling-hook.html,deal 20 / 40 / 80 / 160 damage slow 1 / 2 / 3 / 4 item(s) for 1 second,一对一确认来源对象。,hero_001,reference_reserved,"weapon, tool, damage, slow",
bz_van_052,52,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",grenade,Grenade,bronze,small,"weapon, damage, ammo",10,"merchant_colt, merchant_aila, merchant_ande, merchant_goldie, merchant_jay-jay, merchant_luxe, merchant_midsworth, merchant_quixel, merchant_serafina, merchant_silvia",10,"night_base, elem_火, elem_雷, elem_地, role_召唤, role_坦克, role_控制, role_治疗, role_经济, role_机动",Deadly,pal_052,笑面山猫,https://bazaar-builds.net/db/items/grenade.html,deal 50 / 100 / 150 / 200 damage,一对一确认来源对象。,hero_001,reference_reserved,"weapon, damage, ammo",
bz_van_053,53,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",handaxe,Handaxe,bronze,small,"weapon, damage",10,"merchant_aila, merchant_ande, merchant_goldie, merchant_jay-jay, merchant_luxe, merchant_midsworth, merchant_quixel, merchant_serafina, merchant_silvia, merchant_valpak",10,"night_base, elem_火, elem_雷, elem_地, elem_暗, role_召唤, role_坦克, role_控制, role_治疗, role_经济",Deadly,pal_053,霜尾雪貂,https://bazaar-builds.net/db/items/handaxe.html,deal 20 / 40 / 80 / 160 damage your weapons have +5 / 10 / 15 / 20 damage.,一对一确认来源对象。,hero_001,reference_reserved,"weapon, damage",
bz_van_054,54,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",harpoon,Harpoon,silver,medium,"aquatic, ammo",10,"merchant_colt, merchant_nautica, merchant_barkun, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_mittel, merchant_quixel, merchant_serafina",10,"elem_水, elem_雷, elem_冰, elem_无, role_召唤, role_坦克, role_控制, role_治疗, role_输出, role_机动",Obsidian,pal_054,白眉雪猿,https://bazaar-builds.net/db/items/harpoon.html,destroy a small item,一对一确认来源对象。,hero_001,reference_reserved,"aquatic, ammo",
bz_van_055,55,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",holsters,Holsters,silver,small,"apparel, haste",10,"merchant_tok-s-clocks, merchant_ande, merchant_chronos, merchant_gaseo, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_midsworth, merchant_quixel",10,"elem_火, elem_雷, elem_冰, elem_地, role_召唤, role_坦克, role_控制, special_merchant, elite_high, role_重甲抗压",Turbo,pal_055,寒风幼螭,https://bazaar-builds.net/db/items/holsters.html,"the first time you use an item each fight, haste your small items for 1 / 2 / 3 seconds.",一对一确认来源对象。,hero_001,reference_reserved,"apparel, haste",
bz_van_056,56,item,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,quality_values,cooldown,buy_price,sell_price,ammo",honing-steel,Honing Steel,bronze,small,"tool, damagereference",10,"merchant_ande, merchant_goldie, merchant_jay-jay, merchant_kina, merchant_luxe, merchant_midsworth, merchant_orion, merchant_quixel, merchant_serafina, merchant_silvia",10,"elem_火, elem_雷, elem_冰, elem_地, role_召唤, role_坦克, role_控制, role_治疗, role_经济, role_远点压制",Deadly,pal_056,震角雷牛,https://bazaar-builds.net/db/items/honing-steel.html,your leftmost and rightmost weapons gain +5 / 10 / 15 / 20 damage for the fight,一对一确认来源对象。,hero_001,reference_reserved,tool,damage
